GID,TIMESTAMP,CROP_ID,ADULTS,SMALL_INSTARS,LARGE_INSTARS,TEMPERATURE_AVG,TEMPERATURE_MAX,TEMPERATURE_MIN,HUMIDITY_AVG,HUMIDITY_MAX,HUMIDITY_MIN,PRECIPITATIONS,WINDSPEED_AVG,WINDSPEED_MAX,TOTAL_CAPTURES
87,2020-06-22,19,0.0,0.0,0.0,24.9857116699219,31.6714285714286,18.2142839704241,67.4285714285714,88.71428571428571,45.14285714285715,0.0,1.95714282989502,3.271428619112287,0.0
106,2020-06-22,29,0.0,0.0,0.0,24.8428545270648,29.6142909458706,19.2285661969866,49.1428571428571,67.57142857142857,32.28571428571429,0.0,2.171428561210632,4.55714293888637,0.0
26,2020-06-22,35,0.0,3.0,0.0,24.3285723005023,31.2714259556362,16.9142830984933,63.1428571428571,85.14285714285714,40.42857142857143,0.0,1.542857042380742,3.000000170298985,3.0
216,2020-06-22,33,3.0,3.0,0.0,24.071431187221,31.0857090541295,16.4714338030134,58.4285714285714,91.57142857142856,32.71428571428572,2.0,1.914285676819938,3.985714435577393,6.0
94,2020-06-22,3,0.0,0.0,0.0,24.8142857142857,31.7714303152902,17.3999965122768,64.7142857142857,91.0,40.28571428571429,0.0,1.857142814568111,3.185714347021921,0.0
199,2020-06-22,19,1.0,0.0,0.0,22.9571428571429,29.9714250837054,14.8142857142857,57.8571428571429,89.71428571428571,32.42857142857143,0.0,2.228571397917611,4.414285693849836,1.0
126,2020-06-22,42,1.0,7.0,0.0,24.4428562709264,29.9142874581473,18.1714242117746,52.2857142857143,73.85714285714286,33.71428571428572,0.0,2.085714255060469,4.385714258466448,8.0
193,2020-06-22,41,1.0,8.0,0.0,22.8333340115018,29.1444403754341,15.7888902452257,58.2222222222222,89.22222222222223,35.0,10.5,2.100000037087334,4.12222237057156,9.0
212,2020-06-22,12,0.0,0.0,0.0,22.7444430881077,28.2888868543837,16.5444444444445,57.4444444444444,82.44444444444444,36.66666666666666,7.80000114440918,2.577777822812398,4.31111118528578,0.0
40,2020-06-22,47,0.0,0.0,0.0,24.4714250837054,30.7428527832031,17.571426827567,54.5714285714286,77.14285714285714,34.71428571428572,0.0,1.714285731315613,3.414285898208618,0.0
64,2020-06-22,29,0.0,0.0,0.0,24.8428501674107,31.5857134137835,17.8714233398438,69.2857142857143,92.42857142857144,43.71428571428572,0.5,1.600000032356807,3.028571435383388,0.0
115,2020-06-22,31,1.0,0.0,0.0,22.3666676839193,27.8000020345052,16.0833323160808,55.3333333333333,79.83333333333333,36.0,6.0,2.250000099341075,3.849999984105428,1.0
220,2020-06-22,18,4.0,1.0,0.0,23.7285705566406,31.071426827567,15.6285731724331,60.8571428571429,92.28571428571428,34.0,0.199999809265137,2.071428520338876,4.357142857142857,5.0
117,2020-06-22,45,1.0,0.0,0.0,22.1833384195964,28.0166666666667,15.4333333333334,57.5,83.66666666666667,37.33333333333334,4.50000095367432,2.116666674613953,3.866666714350382,1.0
160,2020-06-22,41,2.0,0.0,0.0,23.1666707356771,30.2222195095486,15.3666693793403,57.8888888888889,84.33333333333333,33.77777777777778,0.0,1.699999974833594,3.988889084921943,2.0
201,2020-06-22,31,2.0,0.0,0.0,22.071431187221,27.9999982561384,15.2571480887277,59.2857142857143,87.42857142857143,36.85714285714285,5.0,2.114285724503653,3.985714367457799,2.0
95,2020-06-22,42,0.0,0.0,0.0,25.0571402413505,30.8714276994978,18.7571480887277,66.0,88.0,45.42857142857143,0.199999809265137,1.442857086658478,2.628571493285043,0.0
68,2020-06-22,47,0.0,0.0,0.0,25.4250045776367,31.3250022888184,18.9624992370606,58.25,78.75,38.625,0.0,2.249999925494194,3.650000065565109,0.0
219,2020-06-22,42,0.0,0.0,0.0,23.7285705566406,31.071426827567,15.6285731724331,60.8571428571429,92.28571428571428,34.0,0.199999809265137,2.071428520338876,4.357142857142857,0.0
28,2020-06-22,3,14.0,18.0,0.0,24.1571419852121,31.0857134137835,16.4428606305804,62.0,86.0,38.57142857142857,0.0,1.557142811162131,3.028571503502982,32.0
88,2020-06-22,11,0.0,0.0,0.0,25.0142804827009,31.1142909458706,18.4999982561384,66.1428571428571,88.14285714285714,44.71428571428572,0.0,1.585714331695012,2.828571626118251,0.0
29,2020-06-22,3,2.0,0.0,0.0,24.1571419852121,31.0857134137835,16.4428606305804,62.0,86.0,38.57142857142857,0.0,1.557142811162131,3.028571503502982,2.0
211,2020-06-22,47,0.0,0.0,0.0,23.1400024414063,30.2399963378906,14.9199951171875,56.8,89.2,32.0,0.0,2.059999918937683,3.980000066757202,0.0
223,2020-06-22,12,1.0,1.0,0.0,23.5166666666667,30.9499959309896,15.3666676839193,61.3333333333333,92.83333333333331,33.66666666666666,0.0,2.116666615009308,4.383333365122478,2.0
34,2020-06-22,41,0.0,6.0,0.0,24.0285714285715,30.9571384974889,16.4000008719308,60.4285714285714,84.85714285714286,37.0,0.0,1.59999988760267,3.157142945698329,6.0
66,2020-06-22,41,0.0,0.0,0.0,25.3714276994978,32.128568812779,18.0857177734375,62.1428571428571,85.28571428571429,41.28571428571429,0.0,1.814285678522928,3.08571423803057,0.0
173,2020-06-22,39,1.0,0.0,0.0,22.4624954223633,28.6000038146973,15.7749992370606,58.75,81.5,37.625,18.0,1.575000055134296,3.587500065565109,1.0
177,2020-06-22,41,2.0,0.0,0.0,23.4142918178014,30.4714250837054,15.7857169015067,57.5714285714286,82.28571428571429,34.57142857142857,0.0,1.614285690443857,3.242857081549508,2.0
145,2020-06-22,41,0.0,0.533333333333333,0.0,23.0000053405762,30.0874992370606,15.2874961853028,55.75,83.875,30.25,0.0,1.937500007450581,4.16250005364418,0.533333333333333
174,2020-06-22,19,0.0,0.0,0.0,22.8199951171875,30.4599975585938,14.5400024414063,57.0,84.4,31.0,0.199999809265137,1.380000030994415,2.620000028610229,0.0
218,2020-06-22,23,2.0,0.0,0.0,23.7285705566406,31.071426827567,15.6285731724331,60.8571428571429,92.28571428571428,34.0,0.199999809265137,2.071428520338876,4.357142857142857,2.0
79,2020-06-22,42,0.0,0.0,0.0,24.8571411132813,30.9142874581473,18.3714233398438,68.0,91.28571428571428,44.28571428571429,1.79999923706055,1.600000006811959,3.5285712991442,0.0
187,2020-06-22,3,0.0,0.0,0.0,23.1714285714286,29.7428571428572,15.8285766601563,57.1428571428571,86.28571428571429,33.42857142857143,1.0,1.857142874172756,3.457142932074411,0.0
33,2020-06-22,36,0.0,4.0,0.0,24.1714329310826,31.6571463448661,16.5285670689174,67.4285714285714,89.0,43.42857142857143,0.0,1.714285654681069,2.985714333398001,4.0
194,2020-06-22,45,2.0,0.0,0.0,23.9571428571429,31.128568812779,16.1142822265625,59.2857142857143,91.57142857142856,33.0,0.899999618530273,2.014285717691694,4.28571435383388,2.0
123,2020-06-22,10,3.0,3.0,0.0,24.4857160295759,30.3571454729353,17.8000034877232,53.5714285714286,75.71428571428571,33.85714285714285,0.0,2.014285717691694,4.257143020629883,6.0
206,2020-06-22,40,0.0,0.0,0.0,23.1714285714286,29.8857142857143,15.3857142857143,56.0,85.0,32.57142857142857,0.0,2.171428527150835,4.271428482873099,0.0
156,2020-06-22,3,0.0,0.0,0.0,24.2000061035156,31.1800048828125,16.8200012207031,56.8,83.4,33.2,0.0,1.500000071525574,2.88000020980835,0.0
192,2020-06-22,42,0.0,0.0,0.0,22.6624961853028,29.0749984741211,15.3374992370606,57.25,87.625,35.0,6.70000076293945,2.212500005960465,4.462500065565109,0.0
27,2020-06-22,35,9.0,2.0,0.0,24.4428562709264,31.3857142857143,16.9999982561384,63.2857142857143,85.57142857142857,41.0,0.0,1.542857076440539,2.842857258660453,11.0
213,2020-06-22,35,0.0,15.0,0.0,23.8400024414063,29.8700012207031,16.9600006103516,48.9,71.1,31.4,0.0,2.43999992609024,4.760000014305115,15.0
217,2020-06-22,19,0.0,4.0,0.0,23.8857142857143,30.4714294433594,16.4857160295759,59.7142857142857,87.28571428571429,35.28571428571429,0.0,2.085714221000671,4.200000081743513,4.0
215,2020-06-22,47,3.0,1.0,0.0,24.4999982561384,31.0571402413505,17.3428588867188,53.0,75.85714285714286,32.57142857142857,0.0,1.971428445407322,4.214285714285714,4.0
152,2020-06-22,26,0.0,0.0,0.0,23.4142918178014,30.4857116699219,15.5285757882255,57.5714285714286,84.57142857142857,33.14285714285715,0.0,1.528571341718946,2.814285584858486,0.0
83,2020-06-22,47,0.0,0.0,0.0,25.2857169015067,32.128568812779,17.8999965122768,61.0,84.42857142857143,39.71428571428572,0.0,1.614285630839212,2.814285789217268,0.0
196,2020-06-22,43,4.0,0.0,0.0,23.9400024414063,30.5199951171875,16.6,57.6,84.8,34.4,0.399999618530273,1.759999966621399,3.419999980926514,4.0
82,2020-06-22,43,0.0,0.0,0.0,24.9857160295759,32.0285714285715,17.6571419852121,65.1428571428571,87.28571428571429,41.85714285714285,0.0,1.985714299338204,3.400000061307634,0.0
128,2020-06-22,25,3.0,4.0,0.0,24.4428562709264,29.9142874581473,18.1714242117746,52.2857142857143,73.85714285714286,33.71428571428572,0.0,2.085714255060469,4.385714258466448,7.0
39,2020-06-22,41,0.0,4.0,0.0,24.9428519112723,31.4571428571429,17.9000008719308,52.2857142857143,73.71428571428571,33.28571428571429,0.0,1.899999976158142,4.042857136045184,4.0
30,2020-06-22,3,0.0,2.0,0.0,24.6,30.8857142857143,17.628568812779,50.1428571428571,71.57142857142857,32.28571428571429,0.0,2.071428452219282,4.400000027247837,2.0
190,2020-06-22,11,1.0,0.0,0.0,22.4750038146973,28.6750007629395,15.2749954223633,59.25,85.625,38.25,1.30000019073486,1.887500047683716,3.337500154972076,1.0
205,2020-06-22,3,0.0,0.0,0.0,23.1714285714286,29.8857142857143,15.3857142857143,56.0,85.0,32.57142857142857,0.0,2.171428527150835,4.271428482873099,0.0
108,2020-06-22,33,1.0,8.0,0.0,24.6428597586496,29.6142865862165,18.6714242117746,53.0,75.0,35.57142857142857,0.0,2.642857040677752,4.485714435577393,9.0
80,2020-06-22,3,0.0,0.0,0.0,24.6714285714286,31.3428545270648,17.7000061035156,68.7142857142857,93.85714285714286,41.57142857142857,1.0,1.528571392808642,3.057142921856471,0.0
200,2020-06-22,19,4.0,0.0,1.0,21.8285723005023,28.6714285714286,13.9285740443639,61.5714285714286,95.28571428571428,35.0,6.60000038146973,2.185714295932225,4.528571571622576,5.0
71,2020-06-22,41,0.0,0.0,0.0,24.9857116699219,31.6714285714286,18.2142839704241,67.4285714285714,88.71428571428571,45.14285714285715,0.0,1.95714282989502,3.271428619112287,0.0
119,2020-06-22,35,0.0,0.0,0.0,21.9857160295759,28.2428527832031,14.7571437290737,60.0,90.14285714285714,36.28571428571429,5.10000038146973,2.15714282648904,4.214285782405308,0.0
91,2020-06-22,26,0.0,0.0,0.0,24.9857160295759,32.0285714285715,17.6571419852121,65.1428571428571,87.28571428571429,41.85714285714285,0.0,1.985714299338204,3.400000061307634,0.0
157,2020-06-22,12,4.0,0.0,0.0,24.0000040690104,31.5499969482422,15.9500010172526,57.6666666666667,87.83333333333333,30.0,0.0,1.98333332935969,4.100000063578288,4.0
38,2020-06-22,26,7.0,12.0,0.0,24.3142900739398,31.2714215959822,16.4714250837054,58.5714285714286,83.28571428571429,35.28571428571429,0.0,1.685714295932225,3.285714387893677,19.0
93,2020-06-22,7,0.0,0.0,0.0,24.8142857142857,31.7714303152902,17.3999965122768,64.7142857142857,91.0,40.28571428571429,0.0,1.857142814568111,3.185714347021921,0.0
97,2020-06-22,4,0.0,0.0,0.0,24.5249992370606,31.225,17.2124992370606,63.375,90.5,38.75,0.0,2.125,3.487500041723252,0.0
149,2020-06-22,41,0.0,0.0,0.0,25.0250030517578,31.2249923706055,17.7500015258789,58.0,82.25,38.5,0.0,2.099999934434891,3.474999904632568,0.0
35,2020-06-22,39,2.0,22.0,0.0,24.1714329310826,31.6571463448661,16.5285670689174,67.4285714285714,89.0,43.42857142857143,0.0,1.714285654681069,2.985714333398001,24.0
163,2020-06-22,41,6.0,0.0,0.0,21.8857186453683,27.7428615025112,15.2142883300781,58.7142857142857,82.14285714285714,37.71428571428572,1.5,1.728571466037205,3.157142928668431,6.0
221,2020-06-22,33,3.0,1.0,0.0,23.5000069754465,31.4285696847098,14.7857169015067,62.7142857142857,97.42857142857144,33.57142857142857,0.0,2.099999921662467,4.471428598676409,4.0
153,2020-06-22,10,0.466666666666667,13.0666666666667,1.4,23.4571384974889,30.5142848423549,15.5142804827009,57.5714285714286,84.42857142857143,33.42857142857143,0.0,1.514285641057151,2.814285789217268,14.93333333333337
104,2020-06-22,41,1.0,0.0,0.0,24.4428562709264,29.9142874581473,18.1714242117746,52.2857142857143,73.85714285714286,33.71428571428572,0.0,2.085714255060469,4.385714258466448,1.0
178,2020-06-22,35,0.0,0.0,0.0,23.2428527832031,30.4999938964844,15.6142822265625,58.4285714285714,83.57142857142857,35.57142857142857,0.0,1.600000023841858,3.20000011580331,0.0
148,2020-06-22,40,0.333333333333333,0.0,0.0,24.8750015258789,31.1999984741211,17.5499969482422,55.25,80.0,35.25,0.0,1.925000101327896,3.275000095367432,0.333333333333333
184,2020-06-22,33,1.0,0.0,0.0,18.8714276994978,23.8714276994978,14.2285661969866,61.7142857142857,78.57142857142857,45.14285714285715,5.89999961853027,2.700000047683716,4.114285809653146,1.0
112,2020-06-22,33,1.0,0.0,0.0,22.2200012207031,29.0399963378906,14.0599975585938,55.6,87.6,31.6,0.0,2.359999918937683,4.600000143051148,1.0
162,2020-06-22,45,4.0,0.0,0.0,23.042853655134,30.1142909458706,15.2428527832031,55.7142857142857,81.85714285714286,32.85714285714285,0.199999809265137,1.671428552695683,4.100000211170742,4.0
158,2020-06-22,25,6.0,0.0,0.0,23.4875045776367,30.5749946594239,16.0250030517578,54.75,81.5,28.875,0.0,2.024999909102917,4.175000101327896,6.0
169,2020-06-22,39,1.0,0.0,0.0,22.3000034877232,29.4285696847098,14.9714250837054,60.5714285714286,84.71428571428571,36.85714285714285,3.70000076293945,2.000000017029898,4.100000177110944,1.0
188,2020-06-22,19,0.0,0.0,0.0,22.5875030517578,28.5125022888184,15.7875038146973,59.875,84.125,40.0,1.29999923706055,1.837500035762787,3.07500022649765,0.0
214,2020-06-22,44,0.0,18.0,0.0,24.4999982561384,31.0571402413505,17.3428588867188,53.0,75.85714285714286,32.57142857142857,0.0,1.971428445407322,4.214285714285714,18.0
81,2020-06-22,42,0.0,0.0,0.0,25.1428553989956,31.8571454729353,18.2285749162947,60.8571428571429,83.85714285714286,38.57142857142857,0.0,2.328571370669774,3.814285721097674,0.0
209,2020-06-22,35,6.0,39.0,8.0,23.6857107979911,30.4142874581473,16.2999991280692,55.5714285714286,82.42857142857143,32.71428571428572,0.0,1.971428513526917,3.95714293207441,53.0
172,2020-06-22,26,0.0,0.0,0.0,22.4624954223633,28.6000038146973,15.7749992370606,58.75,81.5,37.625,18.0,1.575000055134296,3.587500065565109,0.0
72,2020-06-22,41,1.0,0.0,0.0,25.4857116699219,31.8714276994978,18.6,61.4285714285714,83.28571428571429,41.71428571428572,0.0,2.28571423462459,3.700000252042498,1.0
170,2020-06-22,41,2.0,0.0,0.0,22.033334350586,30.1833282470703,13.4833363850912,61.1666666666667,91.33333333333331,32.16666666666666,0.0,1.466666748126348,3.266666690508524,2.0
155,2020-06-22,3,1.0,0.0,0.0,23.8399963378906,31.2,15.3200012207031,60.4,92.6,34.2,0.0,1.779999852180481,3.540000152587891,1.0
70,2020-06-22,19,0.0,0.0,0.0,25.0857177734375,30.7571480887277,18.9857116699219,67.7142857142857,89.0,46.14285714285715,3.90000057220459,1.457142855439867,2.728571363857814,0.0
113,2020-06-22,33,0.0,0.0,0.0,22.1333353678386,28.2333312988281,15.0000040690104,57.5,85.83333333333333,36.0,4.60000038146973,2.200000007947286,4.21666677792867,0.0
146,2020-06-22,41,1.6,11.7333333333333,0.533333333333333,22.9124961853028,29.9000030517578,15.0125022888184,58.375,86.125,33.5,0.0,1.624999918043613,3.150000005960465,13.86666666666663
189,2020-06-22,35,3.0,0.0,0.0,22.4750038146973,28.6750007629395,15.2749954223633,59.25,85.625,38.25,1.30000019073486,1.887500047683716,3.337500154972076,3.0
107,2020-06-22,33,0.0,3.0,0.0,24.5857221330915,29.6,18.4571384974889,51.0,71.28571428571429,33.42857142857143,0.0,2.15714282648904,4.414285727909634,3.0
32,2020-06-22,33,2.0,5.0,0.0,24.9428519112723,31.4571428571429,17.9000008719308,52.2857142857143,73.71428571428571,33.28571428571429,0.0,1.899999976158142,4.042857136045184,7.0
204,2020-06-22,45,0.0,0.0,0.0,22.9142874581473,30.128568812779,14.5857177734375,58.7142857142857,91.71428571428572,32.0,0.0,2.228571397917611,4.442857231412615,0.0
150,2020-06-22,39,1.23076923076923,0.0,0.0,23.1374984741211,29.6999984741211,15.7375045776367,54.125,79.75,32.25,0.0,1.912500031292439,4.03750005364418,1.23076923076923
86,2020-06-22,19,0.0,0.0,0.0,25.0142804827009,31.1142909458706,18.4999982561384,66.1428571428571,88.14285714285714,44.71428571428572,0.0,1.585714331695012,2.828571626118251,0.0
67,2020-06-22,3,0.0,0.0,0.0,25.4999982561384,31.9571472167969,18.5571446010045,62.5714285714286,84.14285714285714,42.85714285714285,0.0,2.014285734721593,3.35714282308306,0.0
89,2020-06-22,41,0.0,0.0,0.0,25.0857134137835,31.6428553989956,18.1857064383371,61.7142857142857,85.28571428571429,39.28571428571429,0.0,2.328571370669774,3.814285721097674,0.0
159,2020-06-22,45,0.0,0.0,0.0,24.0,31.1399963378906,16.0799926757813,56.6,85.4,31.4,0.0,1.879999995231628,3.760000038146973,0.0
36,2020-06-22,19,0.0,12.0,0.0,24.2285705566406,30.8428545270648,16.9714294433594,59.2857142857143,82.85714285714286,37.14285714285715,0.0,1.757142833300999,3.471428564616612,12.0
73,2020-06-22,47,0.0,0.0,0.0,25.0000026157924,31.4000052315848,18.3142813546317,69.2857142857143,90.0,46.28571428571429,0.200000762939453,1.528571358748845,2.842857326780047,0.0
161,2020-06-22,19,3.0,0.0,0.0,23.600005086263,30.2499989827474,16.1833333333334,51.1666666666667,75.16666666666667,30.0,0.0,1.61666668454806,3.383333404858907,3.0
31,2020-06-22,41,8.0,21.0,0.0,24.542858014788,31.1142865862165,17.3714233398438,51.7142857142857,74.71428571428571,32.14285714285715,0.0,2.071428486279079,4.371428557804653,29.0
42,2020-06-22,42,13.0,15.0,0.0,24.2714215959822,31.4571428571429,16.3428588867188,57.7142857142857,86.85714285714286,33.85714285714285,0.0,1.757142833300999,3.614285707473755,28.0
144,2020-06-22,31,0.615384615384615,0.0,0.0,22.7750030517578,29.8124977111817,14.8249984741211,57.625,87.625,32.0,0.0,1.962500043213368,4.050000101327896,0.615384615384615
154,2020-06-22,39,0.0,1.0,1.33333333333333,24.5749984741211,31.4750076293946,17.0249954223633,55.5,84.25,32.75,0.0,1.599999934434891,2.924999952316284,2.33333333333333
77,2020-06-22,41,0.0,0.0,0.0,25.0142804827009,31.1142909458706,18.4999982561384,66.1428571428571,88.14285714285714,44.71428571428572,0.0,1.585714331695012,2.828571626118251,0.0
164,2020-06-22,25,0.0,0.0,0.0,21.6285731724331,27.7000017438616,14.6857151576451,62.5714285714286,88.57142857142857,38.85714285714285,1.5,1.628571450710297,3.157142860548837,0.0
84,2020-06-22,1,0.0,0.0,0.0,25.4857116699219,31.8714276994978,18.6,61.4285714285714,83.28571428571429,41.71428571428572,0.0,2.28571423462459,3.700000252042498,0.0
69,2020-06-22,38,0.0,0.0,0.0,25.0571446010045,31.2285705566406,18.2571437290737,59.1428571428571,83.42857142857143,37.71428571428572,0.0,2.514285717691694,4.0,0.0
176,2020-06-22,19,0.0,0.0,0.0,22.3400024414063,30.7999938964844,13.6200012207031,61.0,91.0,31.6,0.0,1.280000030994415,2.680000066757202,0.0
85,2020-06-22,47,0.0,0.0,0.0,24.8142857142857,31.7714303152902,17.3999965122768,64.7142857142857,91.0,40.28571428571429,0.0,1.857142814568111,3.185714347021921,0.0
41,2020-06-22,45,0.0,1.0,0.0,25.128568812779,31.8285766601563,17.9857160295759,49.5714285714286,71.28571428571429,31.14285714285714,0.0,2.028571350233896,4.385714258466448,1.0
92,2020-06-22,19,0.0,0.0,0.0,25.0000026157924,31.4000052315848,18.3142813546317,69.2857142857143,90.0,46.28571428571429,0.200000762939453,1.528571358748845,2.842857326780047,0.0
25,2020-06-22,41,4.0,2.0,0.0,24.1714329310826,31.6571463448661,16.5285670689174,67.4285714285714,89.0,43.42857142857143,0.0,1.714285654681069,2.985714333398001,6.0
90,2020-06-22,42,0.0,0.0,0.0,24.7857169015067,31.3285679408482,17.8000034877232,64.2857142857143,90.42857142857144,40.57142857142857,0.0,1.814285678522928,3.114285707473755,0.0
147,2020-06-22,19,1.23076923076923,0.0,0.0,22.5500045776367,29.6999984741211,14.2750030517578,60.625,93.375,33.875,0.0,1.925000049173832,4.012500077486038,1.23076923076923
198,2020-06-22,41,0.0,0.0,0.0,23.6857151576451,29.5857134137835,16.9142874581473,51.5714285714286,74.57142857142857,32.71428571428572,0.0,2.05714281967708,3.95714293207441,0.0
175,2020-06-22,3,0.0,0.0,0.0,22.3400024414063,30.7999938964844,13.6200012207031,61.0,91.0,31.6,0.0,1.280000030994415,2.680000066757202,0.0
110,2020-06-22,3,1.0,0.0,0.0,24.4428606305804,28.8714233398438,18.6857064383371,55.5714285714286,76.57142857142857,39.14285714285715,0.0,2.81428565297808,4.514285700661795,1.0
65,2020-06-22,10,0.0,0.0,0.0,25.0285714285715,31.6714285714286,18.2285705566406,65.2857142857143,87.14285714285714,42.85714285714285,0.0,2.328571370669774,3.771428619112288,0.0
122,2020-06-22,3,2.0,5.0,0.0,23.9428562709264,29.1428553989956,17.4857160295759,56.4285714285714,79.57142857142857,36.71428571428572,0.0,2.21428564616612,4.185714176722935,7.0
222,2020-06-22,19,1.0,4.0,0.0,23.5000069754465,31.4285696847098,14.7857169015067,62.7142857142857,97.42857142857144,33.57142857142857,0.0,2.099999921662467,4.471428598676409,5.0
195,2020-06-22,45,1.0,0.0,0.0,22.1857151576451,28.1142822265625,15.4714250837054,59.5714285714286,90.0,36.71428571428572,11.3000011444092,1.94285718032292,3.542857238224574,1.0
24,2020-06-22,47,0.0,0.0,0.0,24.2000017438616,30.9285784040179,16.7714259556362,59.8571428571429,84.28571428571429,36.85714285714285,0.0,1.69999999659402,3.342857258660453,0.0
105,2020-06-22,12,0.0,15.0,0.0,23.4454534357245,28.5636313698509,17.3363586425781,53.4545454545455,75.45454545454545,35.90909090909091,4.5,2.436363632028753,4.281818216497248,15.0
197,2020-06-22,45,2.0,0.0,0.0,22.4200073242188,28.6400024414063,15.1200012207031,54.6,82.4,33.0,0.300000190734863,2.240000033378601,4.059999990463257,2.0
127,2020-06-22,45,2.0,0.0,0.0,24.7571437290737,29.9000008719308,18.3571367536273,60.5714285714286,84.57142857142857,41.42857142857143,0.0,2.657142741339547,4.514285836900983,2.0
171,2020-06-22,19,1.0,0.0,0.0,22.2900024414063,29.0800018310547,15.0600006103516,62.3,87.8,37.2,1.39999961853027,1.679999953508377,3.710000157356262,1.0
151,2020-06-22,41,0.0,0.0,0.0,24.8750015258789,31.3750015258789,17.475,55.5,81.0,34.75,0.0,1.849999994039536,3.225000262260437,0.0
185,2020-06-22,3,1.0,0.0,0.0,23.8200012207031,29.7800048828125,16.9199951171875,58.2,84.2,35.6,0.600000381469727,1.999999976158142,3.7,1.0
186,2020-06-22,29,4.0,22.0,0.0,23.8200012207031,29.7800048828125,16.9199951171875,58.2,84.2,35.6,0.600000381469727,1.999999976158142,3.7,26.0
203,2020-06-22,3,0.0,0.0,0.0,23.3857099260603,29.9000008719308,15.9714294433594,53.4285714285714,80.14285714285714,32.28571428571429,0.0,2.085714186940874,4.042857204164777,0.0
78,2020-06-22,10,0.0,0.0,0.0,25.0571446010045,30.7000061035156,18.8571411132813,67.2857142857143,88.71428571428571,45.71428571428572,4.19999980926514,1.428571428571429,2.914285608700344,0.0
25,2020-06-29,41,2.0,8.0,0.0,25.5571446010045,32.4142787388393,18.9714294433594,72.0,91.14285714285714,49.28571428571429,18.1999969482422,1.714285748345511,3.128571544374739,10.0
94,2020-06-29,3,0.0,0.0,0.0,25.6499979654948,32.099994913737,19.0833374023438,70.0,92.5,45.83333333333334,13.8000030517578,1.866666575272878,3.266666690508524,0.0
71,2020-06-29,41,0.0,0.0,0.0,25.6571376255581,31.9142874581473,19.2999947684152,73.5714285714286,91.71428571428572,53.14285714285715,28.9000015258789,1.914285608700344,3.400000061307634,0.0
172,2020-06-29,26,0.0,0.0,0.0,25.7000010172526,32.2000061035156,18.2333312988281,55.6666666666667,80.66666666666667,36.0,0.0999999046325684,1.633333345254262,3.166666706403097,0.0
192,2020-06-29,42,0.0,0.0,0.0,25.3166697184245,32.4666687011719,16.9166656494141,59.1666666666667,91.5,34.5,0.0,2.150000015894572,4.383333325386047,0.0
171,2020-06-29,19,1.0,0.0,0.0,25.7500015258789,32.7750030517578,17.5249954223633,56.75,86.0,33.75,0.0,1.525000065565109,3.175000011920929,1.0
146,2020-06-29,41,1.4,10.2666666666667,0.466666666666667,25.8857186453683,32.7714259556362,18.3857142857143,61.8571428571429,88.0,37.85714285714285,14.3000011444092,1.314285635948181,2.657143013817924,12.13333333333337
188,2020-06-29,19,1.0,0.0,0.0,25.349994913737,31.5333292643229,18.6,63.0,86.66666666666667,42.33333333333334,0.0,1.866666654745738,3.516666571299235,1.0
163,2020-06-29,41,0.0,0.0,0.0,25.5857134137835,32.0857090541295,18.3142857142857,53.0,77.42857142857143,33.42857142857143,0.0,1.728571397917611,3.300000156675066,0.0
200,2020-06-29,19,6.0,23.0,2.0,24.3714320591518,32.1571419852121,15.3999965122768,61.4285714285714,96.28571428571428,34.0,0.0,2.35714282308306,4.799999986376081,31.0
26,2020-06-29,35,2.0,4.0,0.0,25.6857107979911,32.1571419852121,19.3857142857143,68.2857142857143,87.57142857142857,46.85714285714285,9.09999847412109,1.642857040677752,3.314285891396658,6.0
39,2020-06-29,41,1.0,4.0,0.0,26.6714285714286,31.4428562709264,21.571435546875,52.8571428571429,72.85714285714286,39.14285714285715,1.19999694824219,2.257142816271101,4.171428714479719,5.0
175,2020-06-29,3,0.0,0.0,0.0,25.3000054253472,32.577783203125,17.4555569118924,61.6666666666667,89.55555555555556,37.0,1.0,1.488888839880626,2.733333402209812,0.0
213,2020-06-29,35,4.0,18.0,0.0,26.4857116699219,31.6571463448661,21.3142857142857,50.1428571428571,69.28571428571429,36.42857142857143,1.59999847412109,2.428571428571428,4.557142904826573,22.0
37,2020-06-29,26,0.0,6.0,0.0,25.5571446010045,32.4142787388393,18.9714294433594,72.0,91.14285714285714,49.28571428571429,18.1999969482422,1.714285748345511,3.128571544374739,6.0
91,2020-06-29,26,0.0,0.0,0.0,25.7333363850912,32.3000020345052,19.1666707356771,70.8333333333333,91.83333333333331,47.5,12.2000045776367,1.949999908606212,3.450000166893005,0.0
79,2020-06-29,42,0.0,0.0,0.0,25.4500010172526,31.1833333333334,19.4666687011719,73.6666666666667,92.66666666666669,52.0,17.0000038146973,1.799999972184499,3.850000143051148,0.0
145,2020-06-29,41,0.0,0.466666666666667,0.0,26.0142848423549,32.7428527832031,18.7285705566406,58.4285714285714,86.28571428571429,35.0,11.7999992370605,1.628571408135551,3.342857394899641,0.466666666666667
218,2020-06-29,23,3.0,4.0,0.0,25.542853655134,32.1999973842076,17.7999991280692,61.2857142857143,91.42857142857144,38.0,4.09999847412109,2.271428533962794,4.442857231412615,7.0
176,2020-06-29,19,0.0,0.0,0.0,25.3000054253472,32.577783203125,17.4555569118924,61.6666666666667,89.55555555555556,37.0,1.0,1.488888839880626,2.733333402209812,0.0
