Date,Ticker,Close,High,Low,Open,Volume
1990-01-02,PEG,2.6164207458496094,2.6164207458496094,2.5394671945010914,2.5724472879361704,449600
1990-01-03,PEG,2.5504610538482666,2.5724477870710967,2.5284743206254365,2.5724477870710967,453800
1990-01-04,PEG,2.506488800048828,2.550462287768983,2.4845020561887505,2.539468915838944,263600
1990-01-05,PEG,2.4405276775360107,2.5174812529538126,2.4295343096191817,2.4845011492033264,312600
1990-01-08,PEG,2.462514638900757,2.462514638900757,2.4295345321297646,2.4295345321297646,283800
1990-01-09,PEG,2.4405276775360107,2.4735077812864974,2.4405276775360107,2.4625144133696684,217600
1990-01-10,PEG,2.4735069274902344,2.484500291612413,2.4295334710015193,2.4515201992458766,971600
1990-01-11,PEG,2.4735069274902344,2.495493655734592,2.4625135633680557,2.495493655734592,238800
1990-01-12,PEG,2.4515204429626465,2.462513808177726,2.4405270777475674,2.462513808177726,375600
1990-01-15,PEG,2.4075469970703125,2.451520458204017,2.3965536317868863,2.4405270929205907,286000
1990-01-16,PEG,2.4515204429626465,2.4515204429626465,2.385560251672172,2.385560251672172,301800
1990-01-17,PEG,2.4295332431793213,2.45151996936194,2.4295332431793213,2.45151996936194,246400
1990-01-18,PEG,2.462514638900757,2.462514638900757,2.4075477942824364,2.4295345321297646,400200
1990-01-19,PEG,2.4295332431793213,2.462513332453249,2.4295332431793213,2.462513332453249,1254800
1990-01-22,PEG,2.4075469970703125,2.451520458204017,2.3965536317868863,2.4405270929205907,354800
1990-01-23,PEG,2.4075469970703125,2.4405270929205907,2.3965536317868863,2.3965536317868863,294200
1990-01-24,PEG,2.4075469970703125,2.4075469970703125,2.341586805369756,2.4075469970703125,787600
1990-01-25,PEG,2.3415873050689697,2.396554143216129,2.3415873050689697,2.396554143216129,386000
1990-01-26,PEG,2.3635737895965576,2.385560522523037,2.3196003237435985,2.341587056670078,675000
1990-01-29,PEG,2.3415873050689697,2.374567407957265,2.330593937439538,2.3635740403278334,347600
1990-01-30,PEG,2.3635737895965576,2.3745671560597974,2.341587056670078,2.3635737895965576,278400
1990-01-31,PEG,2.3965542316436768,2.4075475996787397,2.3635741275384885,2.3635741275384885,540400
1990-02-01,PEG,2.3855602741241455,2.407547004761234,2.3635735434870564,2.3855602741241455,455800
1990-02-02,PEG,2.3965542316436768,2.3965542316436768,2.3635741275384885,2.3635741275384885,514800
1990-02-05,PEG,2.3965542316436768,2.4075475996787397,2.385560863608614,2.3965542316436768,306800
1990-02-06,PEG,2.3855602741241455,2.39655363944269,2.352580178168512,2.3855602741241455,277200
1990-02-07,PEG,2.4075469970703125,2.4185403623537387,2.363573535936608,2.3745669012200343,490800
1990-02-08,PEG,2.3855602741241455,2.407547004761234,2.374566908805601,2.39655363944269,303800
1990-02-09,PEG,2.4075469970703125,2.4075469970703125,2.3855602665034605,2.4075469970703125,186400
1990-02-12,PEG,2.3745665550231934,2.407546646065182,2.3635731913425304,2.407546646065182,587600
1990-02-13,PEG,2.3965542316436768,2.418540967713802,2.3525807595034256,2.3635741275384885,1175000
1990-02-14,PEG,2.4185402393341064,2.4295336040583524,2.3965535098856146,2.4075468746098605,365200
1990-02-15,PEG,2.4185402393341064,2.4295336040583524,2.4075468746098605,2.4185402393341064,157400
1990-02-16,PEG,2.4295332431793213,2.440526606270631,2.4185398800880122,2.4295332431793213,459000
1990-02-20,PEG,2.4185402393341064,2.4185402393341064,2.4075468746098605,2.4075468746098605,432200
1990-02-21,PEG,2.4185402393341064,2.4185402393341064,2.3965535098856146,2.3965535098856146,351600
1990-02-22,PEG,2.4075469970703125,2.4405270929205907,2.4075469970703125,2.4405270929205907,271400
1990-02-23,PEG,2.4075469970703125,2.4185403623537387,2.3965536317868863,2.4185403623537387,359200
1990-02-26,PEG,2.4185402393341064,2.4185402393341064,2.3855601451613686,2.3965535098856146,360000
1990-02-27,PEG,2.4185402393341064,2.4295336040583524,2.4075468746098605,2.4075468746098605,514000
1990-02-28,PEG,2.4295332431793213,2.440526606270631,2.407546516996703,2.4295332431793213,729400
1990-03-01,PEG,2.4082260131835938,2.4082260131835938,2.3860303817256803,2.4082260131835938,440800
1990-03-02,PEG,2.4082260131835938,2.41932382891255,2.3860303817256803,2.4082260131835938,927800
1990-03-05,PEG,2.386030673980713,2.41932412524556,2.386030673980713,2.397128491068995,405200
1990-03-06,PEG,2.4193241596221924,2.4193241596221924,2.374932890638299,2.3971285251302454,392600
1990-03-07,PEG,2.386030673980713,2.41932412524556,2.3749328568924306,2.397128491068995,367400
1990-03-08,PEG,2.397128105163574,2.397128105163574,2.3638346592585244,2.374932474560208,377000
1990-03-09,PEG,2.3638346195220947,2.397128064867476,2.3527368044069674,2.397128064867476,475800
1990-03-12,PEG,2.3527371883392334,2.3527371883392334,2.330541554486976,2.3527371883392334,496200
1990-03-13,PEG,2.3194432258605957,2.3416388548161993,2.3083454113827937,2.3416388548161993,991000
1990-03-14,PEG,2.3194432258605957,2.3305410403383977,2.3083454113827937,2.3194432258605957,390000
1990-03-15,PEG,2.3083462715148926,2.319444090127945,2.29724845290184,2.319444090127945,790000
1990-03-16,PEG,2.330540895462036,2.3416387092499504,2.308345267886207,2.3194430816741214,636200
1990-03-19,PEG,2.330540895462036,2.3416387092499504,2.297247454098293,2.330540895462036,278800
1990-03-20,PEG,2.3527371883392334,2.3527371883392334,2.3194437375608477,2.330541554486976,368400
1990-03-21,PEG,2.330540895462036,2.374932150613694,2.330540895462036,2.374932150613694,258800
1990-03-22,PEG,2.2861504554748535,2.3416395441999716,2.2639548199848063,2.3416395441999716,565000
1990-03-23,PEG,2.3083462715148926,2.3083462715148926,2.263954997062683,2.286150634288788,281800
1990-03-26,PEG,2.3083462715148926,2.319444090127945,2.286150634288788,2.3083462715148926,293800
1990-03-27,PEG,2.341639518737793,2.341639518737793,2.2972482482403938,2.3083460658647437,684400
1990-03-28,PEG,2.330540895462036,2.3416387092499504,2.3194430816741214,2.330540895462036,230800
1990-03-29,PEG,2.3527371883392334,2.3527371883392334,2.297248103708591,2.3194437375608477,1276600
1990-03-30,PEG,2.3527371883392334,2.363835005265362,2.330541554486976,2.341639371413105,664000
1990-04-02,PEG,2.330540895462036,2.352736523037865,2.3194430816741214,2.3416387092499504,360000
1990-04-03,PEG,2.3638346195220947,2.3638346195220947,2.319443359061586,2.319443359061586,468600
1990-04-04,PEG,2.3527371883392334,2.3749328221914903,2.3527371883392334,2.3527371883392334,746000
1990-04-05,PEG,2.330540895462036,2.3638343368257795,2.3194430816741214,2.3638343368257795,335800
1990-04-06,PEG,2.330540895462036,2.3416387092499504,2.308345267886207,2.330540895462036,188200
1990-04-09,PEG,2.3083462715148926,2.3416397273540497,2.3083462715148926,2.3083462715148926,218200
1990-04-10,PEG,2.3083462715148926,2.319444090127945,2.29724845290184,2.3083462715148926,324400
1990-04-11,PEG,2.3083462715148926,2.3305419087409973,2.29724845290184,2.29724845290184,195000
1990-04-12,PEG,2.3083462715148926,2.319444090127945,2.29724845290184,2.3083462715148926,213800
1990-04-16,PEG,2.330540895462036,2.330540895462036,2.308345267886207,2.3194430816741214,397000
1990-04-17,PEG,2.3083462715148926,2.3305419087409973,2.3083462715148926,2.319444090127945,353200
