Date,Ticker,Close,High,Low,Open,Volume
1990-01-02,PH,4.098541259765625,4.098541259765625,3.8676374151668487,3.8676374151668487,914625
1990-01-03,PH,4.137028694152832,4.194754454700348,4.098544606054787,4.098544606054787,407700
1990-01-04,PH,4.252477169036865,4.271719073193744,4.156267152786816,4.156267152786816,752625
1990-01-05,PH,4.194750785827637,4.252476991351903,4.175508882474759,4.252476991351903,227813
1990-01-08,PH,4.194750785827637,4.194750785827637,4.156266979121881,4.156266979121881,586238
1990-01-09,PH,4.194750785827637,4.213992689180515,4.175508882474759,4.175508882474759,262575
1990-01-10,PH,4.213994979858398,4.213994979858398,4.156269238420734,4.175511152233288,298688
1990-01-11,PH,4.271719932556152,4.271719932556152,4.2139937130068,4.252478024528286,334800
1990-01-12,PH,4.194750785827637,4.233234592533392,4.175508882474759,4.233234592533392,183938
1990-01-15,PH,4.194750785827637,4.194750785827637,4.156266979121881,4.156266979121881,352350
1990-01-16,PH,4.175510883331299,4.175510883331299,4.0793010727314645,4.0793010727314645,451238
1990-01-17,PH,4.137028694152832,4.175512534517843,4.117786773970327,4.156270614335337,556200
1990-01-18,PH,4.175510883331299,4.175510883331299,4.098542985304844,4.098542985304844,390150
1990-01-19,PH,4.156269073486328,4.175510986535301,4.156269073486328,4.175510986535301,456638
1990-01-22,PH,4.137028694152832,4.2139963748828535,4.137028694152832,4.156270614335337,267638
1990-01-23,PH,4.098541259765625,4.175509125387606,4.079299355293337,4.156267220915319,597713
1990-01-24,PH,4.079300403594971,4.117784470162041,4.002332518193724,4.098542313012058,162675
1990-01-25,PH,4.0215744972229,4.117784541439493,4.0215744972229,4.117784541439493,295650
1990-01-26,PH,4.098541259765625,4.098541259765625,3.732943588395173,4.021573394143643,375300
1990-01-29,PH,4.079300403594971,4.117784470162041,4.021574427610813,4.098542313012058,339188
1990-01-30,PH,4.098541259765625,4.137025316443031,4.040815546348762,4.117783411970744,147825
1990-01-31,PH,4.233236789703369,4.271721111849214,4.079301235250611,4.079301235250611,341888
1990-02-01,PH,4.233236789703369,4.252479198509237,4.213994876363393,4.233236789703369,306788
1990-02-02,PH,4.233236789703369,4.252479198509237,4.194752963023416,4.194752963023416,297675
1990-02-05,PH,4.175510883331299,4.2332366210514385,4.156268970757919,4.2332366210514385,144450
1990-02-06,PH,4.194750785827637,4.213992689180515,4.117783172416125,4.213992689180515,78975
1990-02-07,PH,4.213994979858398,4.213994979858398,4.0600594216250085,4.156269238420734,354375
1990-02-08,PH,4.194750785827637,4.233234592533392,4.156266979121881,4.233234592533392,655763
1990-02-09,PH,4.213994979858398,4.233236893670953,4.175511152233288,4.233236893670953,364500
1990-02-12,PH,4.117785453796387,4.2139950238638475,4.117785453796387,4.194753109850355,690863
1990-02-13,PH,4.156269073486328,4.175510986535301,4.117785247388383,4.117785247388383,137700
1990-02-14,PH,4.1919779777526855,4.1919779777526855,4.153163514913558,4.1919779777526855,192713
1990-02-15,PH,4.1919779777526855,4.1919779777526855,4.133756033632636,4.172570746333122,203850
1990-02-16,PH,4.1919779777526855,4.230792440591813,4.172570746333122,4.172570746333122,172800
1990-02-20,PH,4.153164863586426,4.191979339029924,4.114350138281488,4.114350138281488,444150
1990-02-21,PH,4.230794429779053,4.230794429779053,4.133757977196371,4.172572708146329,230850
1990-02-22,PH,4.230794429779053,4.347238372767452,4.230794429779053,4.250201670323294,1887300
1990-02-23,PH,4.269610404968262,4.289018152026971,4.211388662961513,4.211388662961513,130275
1990-02-26,PH,4.444270133972168,4.444270133972168,4.2696046439083135,4.2696046439083135,473513
1990-02-27,PH,4.521902561187744,4.580124257379488,4.463680864996001,4.463680864996001,458663
1990-02-28,PH,4.502493858337402,4.580122761234772,4.463679406888717,4.56071553551043,621675
1990-03-01,PH,4.502493858337402,4.541308309786087,4.48308663261306,4.48308663261306,450225
1990-03-02,PH,4.444270133972168,4.502492796864207,4.424862912823124,4.502492796864207,510300
1990-03-05,PH,4.347235202789307,4.444271334752341,4.347235202789307,4.444271334752341,618638
1990-03-06,PH,4.405459880828857,4.405459880828857,4.32783092241525,4.347238162018652,755663
1990-03-07,PH,4.386050224304199,4.4248646821224,4.366642995395099,4.386050224304199,496463
1990-03-08,PH,4.502493858337402,4.502493858337402,4.386049504546208,4.386049504546208,386438
1990-03-09,PH,4.444270133972168,4.541307239162296,4.424862912823124,4.483085575715162,409725
1990-03-12,PH,4.444270133972168,4.463678354566117,4.405455691674079,4.405455691674079,434363
1990-03-13,PH,4.386050224304199,4.463680139385905,4.347235766485999,4.4248646821224,589613
1990-03-14,PH,4.483091354370117,4.502498600534887,4.366646877935308,4.366646877935308,348638
1990-03-15,PH,4.5413103103637695,4.599532013185129,4.463681373268622,4.483088607542409,230513
1990-03-16,PH,4.5995330810546875,4.63834805833669,4.580125842275139,4.63834805833669,349988
1990-03-19,PH,4.618939399719238,4.618939399719238,4.580124929892171,4.599532164805705,644288
1990-03-20,PH,4.618939399719238,4.657754369269112,4.618939399719238,4.618939399719238,261563
1990-03-21,PH,4.6383466720581055,4.657753905037348,4.618938939356107,4.6383466720581055,331425
1990-03-22,PH,4.5413103103637695,4.618939247458917,4.502495841816195,4.580124778911343,592650
1990-03-23,PH,4.5413103103637695,4.541310310363769,4.502495841816195,4.521903076089982,197438
1990-03-26,PH,4.560717582702637,4.599532051574167,4.5413103482668715,4.580124817138402,168413
1990-03-27,PH,4.5995330810546875,4.618940319834236,4.521904125936493,4.541311364716042,202500
1990-03-28,PH,4.5995330810546875,4.5995330810546875,4.56071860349559,4.56071860349559,217688
1990-03-29,PH,4.5995330810546875,4.5995330810546875,4.580125842275139,4.580125842275139,257175
1990-03-30,PH,4.580124855041504,4.580124855041504,4.521903151252391,4.541310385848762,360788
1990-04-02,PH,4.521902561187744,4.541309793251659,4.483088097059915,4.50249532912383,123188
1990-04-03,PH,4.5413103103637695,4.560717544637556,4.521903076089982,4.541310310363769,287888
1990-04-04,PH,4.483091354370117,4.541313092864425,4.463684108205348,4.502498600534887,148163
1990-04-05,PH,4.483091354370117,4.502498600534887,4.463684108205348,4.483091354370117,115088
1990-04-06,PH,4.483091354370117,4.502498600534887,4.405461370264847,4.483091354370117,481950
1990-04-09,PH,4.405459880828857,4.463682599084918,4.405459880828857,4.444274360035662,327375
1990-04-10,PH,4.424866199493408,4.463681670067478,4.405458963929197,4.405458963929197,436050
1990-04-11,PH,4.502493858337402,4.502493858337402,4.386049504546208,4.386049504546208,139388
1990-04-12,PH,4.560717582702637,4.618939286009932,4.521903113831106,4.560717582702637,144450
1990-04-16,PH,4.5413103103637695,4.599532013185129,4.521903076089982,4.541310310363769,226463
1990-04-17,PH,4.521902561187744,4.521902561187744,4.483088097059915,4.50249532912383,123863
