Date,Ticker,Close,High,Low,Open,Volume
1990-01-02,APD,5.19595193862915,5.19595193862915,5.025377657169567,5.0384988889305315,1082297
1990-01-03,APD,5.19595193862915,5.209072737531877,5.143467444443531,5.182830706868186,953442
1990-01-04,APD,5.130344390869141,5.195950093518779,5.11722359662568,5.169708072173774,895500
1990-01-05,APD,5.19595193862915,5.222193969292841,5.077862151355186,5.077862151355186,794751
1990-01-08,APD,5.248435020446777,5.274677479071104,5.182829739602274,5.182829739602274,982845
1990-01-09,APD,5.19595193862915,5.261557231717496,5.182830706868186,5.2484359999565315,1015275
1990-01-10,APD,5.19595193862915,5.209072737531877,5.156588243346258,5.19595193862915,772699
1990-01-11,APD,5.248435020446777,5.274677479071104,5.195950968914438,5.195950968914438,613143
1990-01-12,APD,5.104102611541748,5.209071134757069,5.064739361228739,5.209071134757069,469586
1990-01-15,APD,5.012256145477295,5.104103456167787,5.012256145477295,5.090982226272784,589361
1990-01-16,APD,5.090978622436523,5.090978622436523,4.933525706588024,4.933525706588024,386566
1990-01-17,APD,5.038496971130371,5.077860218572216,5.012254950455166,5.0647389918055765,473478
1990-01-18,APD,4.972891330718994,5.051617826561477,4.946649309724193,5.025375805566675,417698
1990-01-19,APD,4.88104248046875,4.999131753624397,4.88104248046875,4.986010963750403,978521
1990-01-22,APD,4.894167900085449,4.959773642948334,4.867925862655305,4.867925862655305,608819
1990-01-23,APD,4.9597697257995605,4.98601174250417,4.894164034751028,4.894164034751028,971603
1990-01-24,APD,4.88104248046875,4.933526505680606,4.8416788122729475,4.933526505680606,1071055
1990-01-25,APD,4.867923259735107,4.972891786186465,4.867923259735107,4.920407739389845,238685
1990-01-26,APD,4.920409679412842,4.920409679412842,4.85480394576281,4.881046412366138,237820
1990-01-29,APD,4.933528900146484,4.959771358347011,4.920408103904371,4.9466501292467475,330786
1990-01-30,APD,4.88104248046875,4.933526505680606,4.867921257736816,4.933526505680606,620494
1990-01-31,APD,4.894167900085449,4.907288702371347,4.828562590080914,4.894167900085449,1493942
1990-02-01,APD,4.894167900085449,4.9204103703739435,4.894167900085449,4.9204103703739435,545689
1990-02-02,APD,4.894167900085449,4.9335311726598405,4.881047097799552,4.881047097799552,997979
1990-02-05,APD,4.854801177978516,4.867922403799601,4.84167995215743,4.867922403799601,325165
1990-02-06,APD,4.802319049835205,4.841682313639457,4.789198250472623,4.828561514276875,689678
1990-02-07,APD,4.828561782836914,4.828561782836914,4.762956483800341,4.77607728389269,629142
1990-02-08,APD,4.723592281341553,4.841681623052536,4.723592281341553,4.8154395952121165,1253960
1990-02-09,APD,4.815438270568848,4.815438270568848,4.762954229325455,4.762954229325455,422887
1990-02-12,APD,4.789196491241455,4.841680535129154,4.789196491241455,4.828559740586275,572498
1990-02-13,APD,4.762953758239746,4.815437794292142,4.7367113073555185,4.802316568850028,357595
1990-02-14,APD,4.723592281341553,4.802318364862812,4.723592281341553,4.776076337022392,354568
1990-02-15,APD,4.7367143630981445,4.762956830911876,4.7235935620495875,4.7235935620495875,572065
1990-02-16,APD,4.7367143630981445,4.749835164146702,4.697351094235856,4.7235935620495875,524501
1990-02-20,APD,4.657984733581543,4.736711219050492,4.644863508384044,4.723590426711015,173825
1990-02-21,APD,4.697348594665527,4.697348594665527,4.605501304766508,4.618622098833181,365810
1990-02-22,APD,4.7104692459106445,4.7498320561581,4.697348020589476,4.697348020589476,430238
1990-02-23,APD,4.657984733581543,4.697347976316018,4.618621490847069,4.697347976316018,662004
1990-02-26,APD,4.684227466583252,4.684227466583252,4.64486421783647,4.657985445038093,255981
1990-02-27,APD,4.684227466583252,4.710469920986498,4.684227466583252,4.710469920986498,342461
1990-02-28,APD,4.749834060668945,4.749834060668945,4.684228772092603,4.684228772092603,360622
1990-03-01,APD,4.789196491241455,4.789196491241455,4.723591219952785,4.723591219952785,420293
1990-03-02,APD,4.88104248046875,4.8941632703427445,4.81543679966702,4.828558022398954,603198
1990-03-05,APD,4.88104248046875,4.920405715806613,4.88104248046875,4.8941632703427445,452723
1990-03-06,APD,5.025374889373779,5.025374889373779,4.881043150928856,4.881043150928856,578984
1990-03-07,APD,5.090978622436523,5.090978622436523,5.038494605725603,5.064736614081063,545689
1990-03-08,APD,5.19595193862915,5.209072737531877,5.090982950257913,5.090982950257913,514124
1990-03-09,APD,5.274679660797119,5.300921697417585,5.195953118077386,5.222195154697852,521907
1990-03-12,APD,5.2877984046936035,5.2877984046936035,5.248434719017855,5.261555947576437,405159
1990-03-13,APD,5.222192287445068,5.261555537192481,5.222192287445068,5.261555537192481,847072
1990-03-14,APD,5.209070205688477,5.222191431071932,5.182828187779592,5.209070205688477,451858
1990-03-15,APD,5.182830810546875,5.2090728417355185,5.156588346499986,5.19595204257032,365378
1990-03-16,APD,5.156587600708008,5.209072088352762,5.143466803440457,5.209072088352762,1198613
1990-03-19,APD,5.169709205627441,5.169709205627441,5.143466745670719,5.143466745670719,1201207
1990-03-20,APD,5.117227077484131,5.169711588733426,5.090984605430294,5.169711588733426,669788
1990-03-21,APD,5.104102611541748,5.130344634131053,5.090981383818043,5.117223839265452,625250
1990-03-22,APD,5.077859401702881,5.117222642812407,5.038496160593355,5.117222642812407,258143
1990-03-23,APD,5.169709205627441,5.169709205627441,5.090982258615453,5.090982258615453,732486
1990-03-26,APD,5.31403923034668,5.327160889872577,5.248433962723683,5.248433962723683,1215044
1990-03-27,APD,5.432130336761475,5.432130336761475,5.314040142203613,5.314040142203613,979386
1990-03-28,APD,5.523977279663086,5.550219735786996,5.471492800273381,5.471492800273381,1177425
1990-03-29,APD,5.5108561515808105,5.589582649480904,5.5108561515808105,5.563340194942146,2762604
1990-03-30,APD,5.519309997558594,5.519309997558594,5.387268978063855,5.479697735269808,1634472
1990-04-02,APD,5.413672924041748,5.479693601786086,5.387264914301635,5.479693601786086,1906884
1990-04-03,APD,5.453285217285156,5.453285217285156,5.360856964365641,5.400468761619689,1721817
1990-04-04,APD,5.387266635894775,5.45328689914098,5.374062409007064,5.45328689914098,1065866
1990-04-05,APD,5.374063968658447,5.4004719945017845,5.334451712095291,5.387268199378267,879502
1990-04-06,APD,5.360855579376221,5.400467366396472,5.334447140568147,5.387263582588365,679300
1990-04-09,APD,5.413672924041748,5.413672924041748,5.334448459225373,5.334448459225373,636925
1990-04-10,APD,5.440082550048828,5.4664910032310186,5.400470305871709,5.413674532462804,828046
1990-04-11,APD,5.440082550048828,5.479695229822114,5.426878759053899,5.4664910032310186,250360
1990-04-12,APD,5.413672924041748,5.453285156449936,5.413672924041748,5.426877146709823,498125
1990-04-16,APD,5.387266635894775,5.45328689914098,5.387266635894775,5.426878880961733,2095843
1990-04-17,APD,5.387266635894775,5.413674654074022,5.360858617715529,5.360858617715529,510232
1990-04-18,APD,5.334451198577881,5.413675704077701,5.334451198577881,5.400471474628977,402564
1990-04-19,APD,5.30804443359375,5.34765626013772,5.281635968435952,5.321248666172649,789995
1990-04-20,APD,5.321247100830078,5.347654687026872,5.294838643440813,5.308042872135445,1509076
1990-04-23,APD,5.268429756164551,5.321246226670301,5.255225529639072,5.321246226670301,714757
1990-04-24,APD,5.281635761260986,5.321248457443854,5.268431964796377,5.281635761260986,674544
1990-04-25,APD,5.440082550048828,5.440082550048828,5.26842978234542,5.281633573340349,1379356
1990-04-26,APD,5.426878452301025,5.5193071620218515,5.413674226456296,5.492898710332391,812047
1990-04-27,APD,5.426878452301025,5.453286468394344,5.400470000611565,5.440082242549614,840153
1990-04-30,APD,5.453285217285156,5.453285217285156,5.3740607515849765,5.413672984435066,374026
1990-05-01,APD,5.49290132522583,5.519309789487028,5.440084832299782,5.453289064430382,686219
1990-05-02,APD,5.598531246185303,5.598531246185303,5.4928987455388425,5.4928987455388425,615305
1990-05-03,APD,5.704164028167725,5.756980059264556,5.585327304805656,5.585327304805656,1135050
1990-05-04,APD,5.743777275085449,5.783389523142668,5.70416502702823,5.756981067373716,1501293
1990-05-07,APD,5.717369079589844,5.809797365158241,5.717369079589844,5.730572871473218,1458485
1990-05-08,APD,5.730575084686279,5.7437793172654725,5.704167055124256,5.730575084686279,786536
1990-05-09,APD,5.690963268280029,5.7173717355068145,5.690963268280029,5.704167501893422,633034
1990-05-10,APD,5.651346206665039,5.7173668831029945,5.651346206665039,5.7173668831029945,923174
1990-05-11,APD,5.6777567863464355,5.6777567863464355,5.624940312455992,5.6381445398276515,1149752
1990-05-14,APD,5.704164028167725,5.756980059264556,5.664551787047035,5.664551787047035,1252230
1990-05-15,APD,5.75698184967041,5.75698184967041,5.70416580214793,5.70416580214793,553904
1990-05-16,APD,5.796594142913818,5.796594142913818,5.730573434624226,5.743777663401392,423320
1990-05-17,APD,5.809796333312988,5.849408573120193,5.770184529101902,5.783388318640225,1495239
1990-05-18,APD,5.796594142913818,5.823002164871912,5.770186120955724,5.796594142913818,511097
1990-05-21,APD,5.862614154815674,5.875818383005465,5.8097976776527265,5.823001905842518,1795325
1990-05-22,APD,5.836202621459961,5.889018631238887,5.836202621459961,5.862610626349424,718216
1990-05-23,APD,5.823000431060791,5.849408445155841,5.7965924169657415,5.823000431060791,598442
1990-05-24,APD,5.809796333312988,5.823000558447429,5.796592543774666,5.823000558447429,666328
1990-05-25,APD,5.796594142913818,5.8362063936490784,5.770186120955724,5.770186120955724,293167
1990-05-29,APD,5.849409580230713,5.849409580230713,5.756980859568131,5.770185522572176,394349
1990-05-30,APD,5.9286322593688965,5.941836046170171,5.86261158297841,5.875815805375713,1795757
1990-05-31,APD,5.994655132293701,6.126695671858916,5.928634862511094,5.941838655109884,1574801
1990-06-01,APD,5.94183874130249,6.007859012042791,5.915430284529389,5.994655219252466,1320982
1990-06-04,APD,6.021062850952148,6.0342670784845724,5.9154299018851475,5.92863456501377,1288984
1990-06-05,APD,6.021062850952148,6.060675097953224,6.0078586234197235,6.0342670784845724,3524492
1990-06-06,APD,6.007856845855713,6.0210610694813615,5.981448834200485,6.0210610694813615,459641
1990-06-07,APD,5.915428638458252,6.0210615649640005,5.915428638458252,5.994653551135616,527096
1990-06-08,APD,5.8890228271484375,5.902227056799118,5.809798320436889,5.862614803443344,1609393
1990-06-11,APD,5.849409580230713,5.889021826858078,5.836205788419053,5.862613807638565,564714
1990-06-12,APD,5.8890228271484375,5.928635516100479,5.862614803443344,5.862614803443344,1185641
1990-06-13,APD,5.98145055770874,5.994654785139083,5.968246330278397,5.968246330278397,463965
1990-06-14,APD,5.98145055770874,6.0078585769732324,5.98145055770874,5.994654785139083,554769
1990-06-15,APD,5.994655132293701,5.994655132293701,5.968246675903683,5.9814509040986925,529258
1990-06-18,APD,5.9286322593688965,5.994652500163355,5.9286322593688965,5.981448277766051,530122
1990-06-19,APD,5.902224540710449,5.928632988754021,5.889020316688663,5.915428329136153,257710
1990-06-20,APD,5.915428638458252,5.915428638458252,5.875816835513727,5.915428638458252,433697
1990-06-21,APD,5.98145055770874,5.98145055770874,5.915429856153218,5.928634519179756,480829
1990-06-22,APD,5.836202621459961,5.981447301745942,5.8229984012172515,5.981447301745942,538770
1990-06-25,APD,5.796594142913818,5.8362063936490784,5.783389914136652,5.8362063936490784,418131
1990-06-26,APD,5.836202621459961,5.862610626349424,5.809794180974541,5.8229984012172515,267656
1990-06-27,APD,5.875818252563477,5.875818252563477,5.809797548676384,5.836206004469705,1680739
1990-06-28,APD,5.967254161834717,5.967254161834717,5.900803395667579,5.914093636587748,233064
1990-06-29,APD,6.007120132446289,6.007120132446289,5.967250312273801,5.993830338533267,179014
1990-07-02,APD,5.9805402755737305,6.046990562321179,5.9805402755737305,6.020410535308886,295329
1990-07-03,APD,6.033703327178955,6.0469931271051465,5.993833050533138,6.0071228504593295,150043
1990-07-05,APD,6.020415306091309,6.020415306091309,5.96725520994085,6.020415306091309,195445
1990-07-06,APD,6.113443374633789,6.113443374633789,6.033703260654945,6.033703260654945,219227
1990-07-09,APD,6.153313159942627,6.153313159942627,6.100152653551912,6.113442451324428,163447
1990-07-10,APD,6.126734733581543,6.166604575794243,6.126734733581543,6.1400245348412215,473478
1990-07-11,APD,6.206472873687744,6.219763547568843,6.153312808764498,6.153312808764498,411645
1990-07-12,APD,6.352663993835449,6.365953790526336,6.193182926076695,6.193182926076695,839288
1990-07-13,APD,6.432406902313232,6.485567424002152,6.32608629736907,6.32608629736907,969441
1990-07-16,APD,6.379249572753906,6.44569992472406,6.379249572753906,6.44569992472406,670652
1990-07-17,APD,6.3393754959106445,6.392536012542483,6.326085695577911,6.392536012542483,516718
1990-07-18,APD,6.233054161071777,6.326084944524163,6.233054161071777,6.312794707335656,539635
1990-07-19,APD,6.126734733581543,6.219765534567617,6.060283973548492,6.19318505518093,1036030
1990-07-20,APD,6.126734733581543,6.206474856440608,6.113444055454535,6.1400245348412215,367108
1990-07-23,APD,5.953965187072754,6.1001565637473885,5.900805085040006,6.086866757456117,860476
1990-07-24,APD,5.821062088012695,5.953962726607425,5.807772287213412,5.953962726607425,389160
1990-07-25,APD,5.767901420593262,5.821061937718793,5.714741341901369,5.821061937718793,1317523
1990-07-26,APD,5.860931873321533,5.860931873321533,5.728030807493987,5.741321045606825,689246
1990-07-27,APD,5.860931873321533,5.887511911113597,5.807771797737405,5.874222111434372,354136
1990-07-30,APD,5.847644805908203,5.874225296546307,5.821064753703951,5.874225296546307,377053
1990-07-31,APD,5.78118896484375,5.900799743799821,5.7546089378868786,5.900799743799821,278033
1990-08-01,APD,5.847644805908203,5.874225296546307,5.821064753703951,5.821064753703951,536176
1990-08-02,APD,5.714742183685303,5.847642838424996,5.688161701990402,5.767902270207698,636925
1990-08-03,APD,5.528680324554443,5.674871652202647,5.422359717710583,5.674871652202647,1329198
1990-08-06,APD,5.289458751678467,5.329329034963808,5.276168511105455,5.329329034963808,863503
1990-08-07,APD,5.236299991607666,5.329330383864482,5.2230093092369705,5.329330383864482,882528
1990-08-08,APD,5.262877464294434,5.289457500720578,5.236297427868289,5.249587226864565,401267
1990-08-09,APD,5.1964263916015625,5.276166934342073,5.1964263916015625,5.262877136174363,781779
1990-08-10,APD,5.076816558837891,5.183137147717281,4.997075569136335,5.183137147717281,633466
1990-08-13,APD,5.06352424621582,5.076814918377371,5.036944217193124,5.076814918377371,354568
1990-08-14,APD,5.129977703094482,5.129977703094482,5.06352693756781,5.06352693756781,1080568
1990-08-15,APD,5.1698479652404785,5.1698479652404785,5.129977681466053,5.129977681466053,1058083
1990-08-16,APD,5.11668586730957,5.143266340607953,5.103396069093943,5.143266340607953,181176
1990-08-17,APD,4.983786106109619,5.050236423842522,4.983786106109619,5.050236423842522,744593
1990-08-20,APD,5.036947250366211,5.050237492097475,4.957206676846092,4.957206676846092,382674
1990-08-21,APD,4.904045104980469,4.997075900438816,4.864174826703126,4.9837860999687935,409483
1990-08-22,APD,4.837594509124756,4.890755023248557,4.824304709419016,4.85088474726411,877340
1990-08-23,APD,4.571794033050537,4.664824847937141,4.571794033050537,4.651534167824258,1198613
